,title,advantage,drawback,opinion,total_text,company,title_key,advantage_key,drawback_key,opinion_key
27,남자의 조직 상하관계가 확실하며 융통성이 적지만 복지는 좋음,젊은 분위기로 바뀌어가고 있는 중이지만 아직은 상하관계가 뚜렷하고 남성조직으로서 장단점이 뚜렷함 자동차 업계의 지속성이 높음,보고를 위한 보고 과정이 많음 인사 이동이 제한되어 있음 구성원들이 성장할 수 있는 기회가 적음,인사 이동이 막혀있음 많은 인재들이 이탈하는 데에는 이유가 있습니다,남자의 조직 상하관계가 확실하며 융통성이 적지만 복지는 좋음 젊은 분위기로 바뀌어가고 있는 중이지만 아직은 상하관계가 뚜렷하고 남성조직으로서 장단점이 뚜렷함 자동차 업계의 지속성이 높음 보고를 위한 보고 과정이 많음 인사 이동이 제한되어 있음 구성원들이 성장할 수 있는 기회가 적음 인사 이동이 막혀있음 많은 인재들이 이탈하는 데에는 이유가 있습니다,현대자동차,수직적인문화 만족스러운복지,변화수용 수직적인문화,비체계적인업무 개인커리어성장불가능,인재의유출
28,주간 2교대로 짜투리 시간이 많은 곳 하지만 땅 덩어리 투자로 앞 길이 밝지 않은점 엉뚱한 디자이너로 삼각떼를 만들어낸 점,상여금 보너스  복지  통근버스 주간2교대 노동자 대우를 받는 다는 점 강력한 노조로 인해 노동자의 복지를 얻을 수 있으려면 노조힘을 유지해야함,회식이 많은 곳은 23달에 한 번꼴로 잦음 경영진이 별로 회사 경영을 못함 노조한테 휘둘려서는 국민들이 바라는 i30n 역수입을 못함 현대그린푸드 이지만 아는 사람에게는 좀 더 준다는 거 현대라고 현대기업을 감싸지 말고  다른 업체에게 권한을 줘서 부딪히게 만들어야 뛰어난 음식거리를 제공할 수 있다고 봄 자동차 시장에서 선택권이 늘어나야 소비자에게 좋은 만큼 현대그린푸드만 회사안에 놔두는 건 좋을 게 아님,땅 투자가 아닌 자동차기업을 인수했으면 한다 자동차기업 답게 사옥도 중요하지만  자동차를 먼저 생각하는 기업이 됐으면 좋겠다,주간 2교대로 짜투리 시간이 많은 곳 하지만 땅 덩어리 투자로 앞 길이 밝지 않은점 엉뚱한 디자이너로 삼각떼를 만들어낸 점 상여금 보너스  복지  통근버스 주간2교대 노동자 대우를 받는 다는 점 강력한 노조로 인해 노동자의 복지를 얻을 수 있으려면 노조힘을 유지해야함 회식이 많은 곳은 23달에 한 번꼴로 잦음 경영진이 별로 회사 경영을 못함 노조한테 휘둘려서는 국민들이 바라는 i30n 역수입을 못함 현대그린푸드 이지만 아는 사람에게는 좀 더 준다는 거 현대라고 현대기업을 감싸지 말고  다른 업체에게 권한을 줘서 부딪히게 만들어야 뛰어난 음식거리를 제공할 수 있다고 봄 자동차 시장에서 선택권이 늘어나야 소비자에게 좋은 만큼 현대그린푸드만 회사안에 놔두는 건 좋을 게 아님 땅 투자가 아닌 자동차기업을 인수했으면 한다 자동차기업 답게 사옥도 중요하지만  자동차를 먼저 생각하는 기업이 됐으면 좋겠다,현대자동차,교대근무 불안정적인회사전망,만족스러운복지,비합리적인노조,추가투자필요
29,정규직 생산자들에겐 천국이지만 하청 및 비정규직에게는 글쎄,비정규직이지만 근무형태가 자유로우며 관리자의 눈치볼일없이 자기 맡은일에만 충실하면 별탈없음,정규직이 아닌 비정규직인 이상 일의 강도 및 급여체계가 너무 차이남,정규직 파업이 많은데 노사 협조를 긴밀히 하여 지역경제에 이바지하는 회사가 되길 바람,정규직 생산자들에겐 천국이지만 하청 및 비정규직에게는 글쎄 비정규직이지만 근무형태가 자유로우며 관리자의 눈치볼일없이 자기 맡은일에만 충실하면 별탈없음 정규직이 아닌 비정규직인 이상 일의 강도 및 급여체계가 너무 차이남 정규직 파업이 많은데 노사 협조를 긴밀히 하여 지역경제에 이바지하는 회사가 되길 바람,현대자동차,계약직차별,자유로운출퇴근 개인주의,계약직차별 불만족스러운연봉 과도한업무량,빈번한파업 노사갈등
30,복지뿐아니라 연봉까지 신입사원수준에서받기힘든 직장으로서 정말좋습니다,사원들을위해준비된복지수준은정말 놀라움을금치못함 근무형태도 주간2교대로 너무좋음,단점이라곤 찾기힘든직장입니다만 촉탁계약직은정직전환이줄가능하다는점이아쉬움,사원들의생각을반영해주는 경영진에게 다른걸바랄만한게없습니다,복지뿐아니라 연봉까지 신입사원수준에서받기힘든 직장으로서 정말좋습니다 사원들을위해준비된복지수준은정말 놀라움을금치못함 근무형태도 주간2교대로 너무좋음 단점이라곤 찾기힘든직장입니다만 촉탁계약직은정직전환이줄가능하다는점이아쉬움 사원들의생각을반영해주는 경영진에게 다른걸바랄만한게없습니다,현대자동차,만족스러운복지 만족스러운연봉 전반적인만족,만족스러운복지 만족스러운연봉 교대근무,계약진차별,경영진만족
31,최고의 회사 갓기업이란 말이 괜히 있는게 아님 사람들이 욕하는 이유는 부러워서인듯,회사 내 분위기 자유로우며 상하복종 그런거 별로 없고 생산이다보니 자기 할일만 하면 터치 안함 복지 연봉은 말할 것도 없이 너무 좋음,단순업무의 반복이라 머리가 굳을 수 있음주의할것 내가 기계가 된 것 같은 느낌적인 느낌,지금자체로도 참 좋은 회사 인거 같은데 애사심을 키울 수있는 방법을 찾아 직원들의 애사심을 키우면 더 큰 회사가 될 수 있을 것 같네요,최고의 회사 갓기업이란 말이 괜히 있는게 아님 사람들이 욕하는 이유는 부러워서인듯 회사 내 분위기 자유로우며 상하복종 그런거 별로 없고 생산이다보니 자기 할일만 하면 터치 안함 복지 연봉은 말할 것도 없이 너무 좋음 단순업무의 반복이라 머리가 굳을 수 있음주의할것 내가 기계가 된 것 같은 느낌적인 느낌 지금자체로도 참 좋은 회사 인거 같은데 애사심을 키울 수있는 방법을 찾아 직원들의 애사심을 키우면 더 큰 회사가 될 수 있을 것 같네요,현대자동차,기업자부심 전반적인만족,수평적인문화 개인주의 만족스러운연봉,단조로운업무 개인의커리어성장불가능,문화혁신필요 강요적인동기부여
32,일도 쉽고 급여도 괜찮고 근무환경도 괜찮으나 계약직에서 정규직이 되는건 불가능,일단 다른 생산제조 업에 비해 업무강도가 현저히 낮음 일이 편하고 급여가 좋고 추석 설날 등 추가적인 수입이 있으며 근무환경도 좋음,촉탁계약직에서 정규직되는건 불가능하다고 보면됨 2년동안 돈은 벌지만 2년동안 꼭 다른일을 준비해서 퇴사해야됨,촉탁계약직에게도 성과에 따라 정규직 전환의 기회가 있었으면 좋겠음,일도 쉽고 급여도 괜찮고 근무환경도 괜찮으나 계약직에서 정규직이 되는건 불가능 일단 다른 생산제조 업에 비해 업무강도가 현저히 낮음 일이 편하고 급여가 좋고 추석 설날 등 추가적인 수입이 있으며 근무환경도 좋음 촉탁계약직에서 정규직되는건 불가능하다고 보면됨 2년동안 돈은 벌지만 2년동안 꼭 다른일을 준비해서 퇴사해야됨 촉탁계약직에게도 성과에 따라 정규직 전환의 기회가 있었으면 좋겠음,현대자동차,계약직차별 적정한업무량 만족스러운연봉,적정한업무량 만족스러운연봉 일과삶의균형,계약직차별 장기근속불가,계약진전환
33,안정적인 직장 및 높은 연봉 생산직으로 갈 수 있는 최고의 회사,연봉이 많음 각종 복지 혜택들이 많음 자신의 업무만 완벽히 처리한다면 아무런 터치가 없음,평균 연령이 높음 경직된 구조 자기들만의 문화 및 그룹이 확고함 비흡연자들을 위한 구역이 따로 없음 공장 전체가 흡연구역임,솔직히 말해서 딱히 바라는게 없음 복지도 만족 급여도 만족함,안정적인 직장 및 높은 연봉 생산직으로 갈 수 있는 최고의 회사 연봉이 많음 각종 복지 혜택들이 많음 자신의 업무만 완벽히 처리한다면 아무런 터치가 없음 평균 연령이 높음 경직된 구조 자기들만의 문화 및 그룹이 확고함 비흡연자들을 위한 구역이 따로 없음 공장 전체가 흡연구역임 솔직히 말해서 딱히 바라는게 없음 복지도 만족 급여도 만족함,현대자동차,고용안정성 기업자부심 만족스러운연봉,개인주의 만족스러운연봉 만족스러운복지,수직적인문화,전반적인만족
34,근무 환경도 매우 자유로운 편이고 돈도 많이주는 천상의 회사 아르바이트도 짱짱임,보니까 휴가도 마음대로 쓰시고 분위기도 되게 화기애애하셔서 실수해도 잘 마무히지어주심 무엇보다 돈을 많이주는게 최고임,딱히 단점이랄게 없음 굳이 단점을 찾자면 회사에 처음 가면 어떻게 해야하는지 모른다는점,직원들의 불만이 생기지 않도록 최소한 지금처럼만이라도 계속 해주셨으면,근무 환경도 매우 자유로운 편이고 돈도 많이주는 천상의 회사 아르바이트도 짱짱임 보니까 휴가도 마음대로 쓰시고 분위기도 되게 화기애애하셔서 실수해도 잘 마무히지어주심 무엇보다 돈을 많이주는게 최고임 딱히 단점이랄게 없음 굳이 단점을 찾자면 회사에 처음 가면 어떻게 해야하는지 모른다는점 직원들의 불만이 생기지 않도록 최소한 지금처럼만이라도 계속 해주셨으면,현대자동차,만족스러운복지 만족스러운연봉,자유로운연차사용 수평적인문화 만족스러운연봉,의견없음,의견없음
35,여기서 힘들다하면 딴곳가서는 죽어야할곳,부족하지 않은 연봉 뛰어난 워라벨 그리고 무엇보다 육체적 정신적 고통이 없다 쉬면서 일을 할 수 있다 근무강도 최하,노사간의 갈등때문에 파업철엔 항상 시끄러우며 계약직과 정규직의 괴리감이 아주 심해서 갑을 관계또한 명확함,그냥 빨리 정리할 사람 정리하고 연봉 반만 줘도 들어올사람 널렸으니까 채용 좀 해주세요,여기서 힘들다하면 딴곳가서는 죽어야할곳 부족하지 않은 연봉 뛰어난 워라벨 그리고 무엇보다 육체적 정신적 고통이 없다 쉬면서 일을 할 수 있다 근무강도 최하 노사간의 갈등때문에 파업철엔 항상 시끄러우며 계약직과 정규직의 괴리감이 아주 심해서 갑을 관계또한 명확함 그냥 빨리 정리할 사람 정리하고 연봉 반만 줘도 들어올사람 널렸으니까 채용 좀 해주세요,현대자동차,전반적인만족,일과삶의균형 적정한업무량 만족스러운연봉,노사갈등 빈번한파업 계약직차별,인력충원필요
36,일이 편하고 높은 연봉을 받을 수 있는곳 밥이 맛있는 곳,조식 950원 점심메뉴 AB코스로 식사가 맛있으며 주간 2교대를 하기때문에 건강에도 문제가 없음,계약직이기때문에 고용 불안이 항상있음 정규직이 무시하는 경우가 가끔 있음,,일이 편하고 높은 연봉을 받을 수 있는곳 밥이 맛있는 곳 조식 950원 점심메뉴 AB코스로 식사가 맛있으며 주간 2교대를 하기때문에 건강에도 문제가 없음 계약직이기때문에 고용 불안이 항상있음 정규직이 무시하는 경우가 가끔 있음 NaN,현대자동차,합리적인대우 만족스러운복지,만족스러운복지 교대근무 합리적인대우,단조로운업무 인재의유출,인력충원필요
